contractId,stockSymbol,buyerMemberId,sellerMemberId,contractQuantity,contractRate,contractAmount,businessDate,tradeBookId,stockId,buyerBrokerName,sellerBrokerName,tradeTime,securityName
2026042103000659,GILB,,,99,1130.1,111879.9,2026-04-21,187218169,705,,,2026-04-21T11:44:58.548296,Global IME Laghubitta Bittiya Sanstha Ltd.
2026042101013989,HFIN,,,10,1398.5,13985.0,2026-04-21,187218168,9308,,,2026-04-21T11:44:57.105464,Hotel Forest Inn Limited
2026042104001741,HURJA,,,400,272.0,108800.0,2026-04-21,187218166,2824,,,2026-04-21T11:44:56.873275,Himalaya Urja Bikas Company Limited
2026042101013988,RLEL,,,10,1560.0,15600.0,2026-04-21,187218164,9324,,,2026-04-21T11:44:56.369155,Ridge Line Energy Limited
2026042101013987,HFIN,,,10,1398.0,13980.0,2026-04-21,187218161,9308,,,2026-04-21T11:44:56.025011,Hotel Forest Inn Limited
2026042101013986,BJHL,,,10,1261.0,12610.0,2026-04-21,187218159,9322,,,2026-04-21T11:44:56.008227,Bhujung Hydropower Limited
2026042101013985,HFIN,,,10,1398.0,13980.0,2026-04-21,187218157,9308,,,2026-04-21T11:44:55.178963,Hotel Forest Inn Limited
2026042104001740,AKJCL,,,800,384.9,307920.0,2026-04-21,187218156,2788,,,2026-04-21T11:44:54.076228,Ankhu Khola Jalvidhyut Company Ltd
2026042104001739,AKJCL,,,100,384.9,38490.0,2026-04-21,187218153,2788,,,2026-04-21T11:44:54.075952,Ankhu Khola Jalvidhyut Company Ltd
2026042104001738,AKJCL,,,1000,384.8,384800.0,2026-04-21,187218151,2788,,,2026-04-21T11:44:54.075667,Ankhu Khola Jalvidhyut Company Ltd
2026042104001737,AKJCL,,,100,384.8,38480.0,2026-04-21,187218149,2788,,,2026-04-21T11:44:54.075222,Ankhu Khola Jalvidhyut Company Ltd
2026042101013984,SOHL,,,20,848.7,16974.0,2026-04-21,187218147,9311,,,2026-04-21T11:44:53.504699,Solu Hydropower Limited
2026042101013983,SKHL,,,10,1321.2,13212.0,2026-04-21,187218145,9323,,,2026-04-21T11:44:52.937112,Super Khudi Hydropower Limited
2026042103000658,MERO,,,20,731.0,14620.0,2026-04-21,187218101,1741,,,2026-04-21T11:44:52.324476,Mero Microfinance Bittiya Sanstha Ltd.
2026042105002449,MKJC,,,10,524.7,5247.0,2026-04-21,187218098,8005,,,2026-04-21T11:44:52.288117,Mailung Khola Jal Vidhyut Company Limited
2026042101013982,BUNGAL,,,10,622.0,6220.0,2026-04-21,187218096,9296,,,2026-04-21T11:44:52.149467,Bungal Hydro Limited
2026042101013981,SOHL,,,70,850.0,59500.0,2026-04-21,187218095,9311,,,2026-04-21T11:44:51.999882,Solu Hydropower Limited
2026042101013980,SOHL,,,10,850.0,8500.0,2026-04-21,187218092,9311,,,2026-04-21T11:44:51.999318,Solu Hydropower Limited
2026042101013979,SOHL,,,10,850.0,8500.0,2026-04-21,187218090,9311,,,2026-04-21T11:44:51.998773,Solu Hydropower Limited
2026042101013978,SOHL,,,10,850.0,8500.0,2026-04-21,187218088,9311,,,2026-04-21T11:44:51.99825,Solu Hydropower Limited
2026042101013977,SOHL,,,10,850.0,8500.0,2026-04-21,187218086,9311,,,2026-04-21T11:44:51.997693,Solu Hydropower Limited
2026042101013976,SOHL,,,10,850.0,8500.0,2026-04-21,187218084,9311,,,2026-04-21T11:44:51.997149,Solu Hydropower Limited
2026042101013975,SOHL,,,10,850.0,8500.0,2026-04-21,187218082,9311,,,2026-04-21T11:44:51.996575,Solu Hydropower Limited
2026042101013974,SOHL,,,10,850.0,8500.0,2026-04-21,187218080,9311,,,2026-04-21T11:44:51.996071,Solu Hydropower Limited
2026042101013973,SOHL,,,430,850.0,365500.0,2026-04-21,187218144,9311,,,2026-04-21T11:44:51.995496,Solu Hydropower Limited
2026042101013972,SOHL,,,10,850.0,8500.0,2026-04-21,187218142,9311,,,2026-04-21T11:44:51.99496,Solu Hydropower Limited
2026042101013971,SOHL,,,10,850.0,8500.0,2026-04-21,187218140,9311,,,2026-04-21T11:44:51.994384,Solu Hydropower Limited
2026042101013970,SOHL,,,10,850.0,8500.0,2026-04-21,187218138,9311,,,2026-04-21T11:44:51.993845,Solu Hydropower Limited
2026042101013969,SOHL,,,10,850.0,8500.0,2026-04-21,187218136,9311,,,2026-04-21T11:44:51.99328,Solu Hydropower Limited
2026042101013968,SOHL,,,20,850.0,17000.0,2026-04-21,187218134,9311,,,2026-04-21T11:44:51.992737,Solu Hydropower Limited
2026042101013967,SOHL,,,10,850.0,8500.0,2026-04-21,187218132,9311,,,2026-04-21T11:44:51.992166,Solu Hydropower Limited
2026042101013966,SOHL,,,10,850.0,8500.0,2026-04-21,187218130,9311,,,2026-04-21T11:44:51.991602,Solu Hydropower Limited
2026042101013965,SOHL,,,10,850.0,8500.0,2026-04-21,187218128,9311,,,2026-04-21T11:44:51.991055,Solu Hydropower Limited
2026042101013964,SOHL,,,10,850.0,8500.0,2026-04-21,187218126,9311,,,2026-04-21T11:44:51.990495,Solu Hydropower Limited
2026042101013963,SOHL,,,10,850.0,8500.0,2026-04-21,187218124,9311,,,2026-04-21T11:44:51.989973,Solu Hydropower Limited
2026042101013962,SOHL,,,10,850.0,8500.0,2026-04-21,187218122,9311,,,2026-04-21T11:44:51.9894,Solu Hydropower Limited
2026042101013961,SOHL,,,200,850.0,170000.0,2026-04-21,187218120,9311,,,2026-04-21T11:44:51.988851,Solu Hydropower Limited
2026042101013960,SOHL,,,10,850.0,8500.0,2026-04-21,187218118,9311,,,2026-04-21T11:44:51.988324,Solu Hydropower Limited
2026042101013959,SOHL,,,10,850.0,8500.0,2026-04-21,187218116,9311,,,2026-04-21T11:44:51.987777,Solu Hydropower Limited
2026042101013958,SOHL,,,10,849.9,8499.0,2026-04-21,187218114,9311,,,2026-04-21T11:44:51.987235,Solu Hydropower Limited
2026042101013957,SOHL,,,10,849.9,8499.0,2026-04-21,187218112,9311,,,2026-04-21T11:44:51.986683,Solu Hydropower Limited
2026042101013956,SOHL,,,10,849.9,8499.0,2026-04-21,187218110,9311,,,2026-04-21T11:44:51.986103,Solu Hydropower Limited
2026042101013955,SOHL,,,20,849.8,16996.0,2026-04-21,187218108,9311,,,2026-04-21T11:44:51.985557,Solu Hydropower Limited
2026042101013954,SOHL,,,20,849.0,16980.0,2026-04-21,187218106,9311,,,2026-04-21T11:44:51.984959,Solu Hydropower Limited
2026042101013953,SOHL,,,10,849.0,8490.0,2026-04-21,187218104,9311,,,2026-04-21T11:44:51.984242,Solu Hydropower Limited
2026042101013952,SOHL,,,10,849.0,8490.0,2026-04-21,187218102,9311,,,2026-04-21T11:44:51.983328,Solu Hydropower Limited
2026042101013951,RLEL,,,10,1555.0,15550.0,2026-04-21,187218077,9324,,,2026-04-21T11:44:51.563899,Ridge Line Energy Limited
2026042104001736,JOSHI,,,100,291.0,29100.0,2026-04-21,187218075,2789,,,2026-04-21T11:44:51.039437,Joshi Hydropower Development Company Ltd
2026042101013950,HFIN,,,10,1398.0,13980.0,2026-04-21,187218073,9308,,,2026-04-21T11:44:50.775583,Hotel Forest Inn Limited
2026042101013949,HFIN,,,10,1398.5,13985.0,2026-04-21,187218071,9308,,,2026-04-21T11:44:50.52091,Hotel Forest Inn Limited
2026042101013948,SOHL,,,10,848.7,8487.0,2026-04-21,187218069,9311,,,2026-04-21T11:44:50.197538,Solu Hydropower Limited
2026042101013947,SBI,,,10,406.0,4060.0,2026-04-21,187218068,135,,,2026-04-21T11:44:50.176445,Nepal SBI Bank Limited
2026042101013946,CITY,,,50,463.0,23150.0,2026-04-21,187218066,9173,,,2026-04-21T11:44:49.74666,City Hotel Limited
2026042105002448,BEDC,,,50,411.8,20590.0,2026-04-21,187218064,9171,,,2026-04-21T11:44:49.696729,Bhugol Energy Development Company Limited
2026042101013945,SOHL,,,10,848.7,8487.0,2026-04-21,187218061,9311,,,2026-04-21T11:44:48.98921,Solu Hydropower Limited
2026042101013944,RLEL,,,10,1555.0,15550.0,2026-04-21,187218059,9324,,,2026-04-21T11:44:48.947333,Ridge Line Energy Limited
2026042101013943,RLEL,,,10,1555.0,15550.0,2026-04-21,187218057,9324,,,2026-04-21T11:44:48.860189,Ridge Line Energy Limited
2026042101013942,PRVU,,,9,200.0,1800.0,2026-04-21,187218055,255,,,2026-04-21T11:44:48.54736,Prabhu  Bank Limited
2026042101013941,RLEL,,,10,1551.0,15510.0,2026-04-21,187218053,9324,,,2026-04-21T11:44:48.374744,Ridge Line Energy Limited
2026042105002447,RFPL,,,10,382.0,3820.0,2026-04-21,187218051,8066,,,2026-04-21T11:44:48.045383,River Falls Power Limited
2026042104001735,NHPC,,,250,307.0,76750.0,2026-04-21,187218050,152,,,2026-04-21T11:44:47.937822,National Hydro Power Company Limited
2026042105002446,NRM,,,10,415.0,4150.0,2026-04-21,187218048,9183,,,2026-04-21T11:44:47.447069,Nepal Republic Media Limited
2026042101013940,HFIN,,,10,1398.5,13985.0,2026-04-21,187218045,9308,,,2026-04-21T11:44:47.343936,Hotel Forest Inn Limited
2026042101013939,CZBIL,,,50,207.0,10350.0,2026-04-21,187218043,348,,,2026-04-21T11:44:46.823649,Citizens Bank International Limited
2026042104001734,CYCL,,,3,1536.0,4608.0,2026-04-21,187218041,8065,,,2026-04-21T11:44:46.670895,CYC Nepal Laghubitta Bittiya Sanstha Limited
2026042101013938,SOHL,,,10,848.7,8487.0,2026-04-21,187218039,9311,,,2026-04-21T11:44:46.557782,Solu Hydropower Limited
2026042101013937,MABEL,,,10,706.1,7061.0,2026-04-21,187218037,9287,,,2026-04-21T11:44:46.410913,Mabilung Energy Limited
2026042104001733,CHL,,,17,304.0,5168.0,2026-04-21,187218036,2766,,,2026-04-21T11:44:46.284071,Chhyangdi Hydropower Ltd.
2026042101013936,HBL,,,10,209.0,2090.0,2026-04-21,187218034,134,,,2026-04-21T11:44:45.483569,Himalayan Bank Limited
2026042101013935,HBL,,,10,209.0,2090.0,2026-04-21,187218031,134,,,2026-04-21T11:44:45.483451,Himalayan Bank Limited
2026042101013934,HBL,,,10,209.0,2090.0,2026-04-21,187218029,134,,,2026-04-21T11:44:45.483336,Himalayan Bank Limited
2026042101013933,HBL,,,10,209.0,2090.0,2026-04-21,187218027,134,,,2026-04-21T11:44:45.483083,Himalayan Bank Limited
2026042101013932,HFIN,,,10,1399.0,13990.0,2026-04-21,187218026,9308,,,2026-04-21T11:44:45.423807,Hotel Forest Inn Limited
2026042105002445,SPHL,,,10,540.0,5400.0,2026-04-21,187218023,8121,,,2026-04-21T11:44:45.312115,Sayapatri Hydropower Limited
2026042103000657,SJLIC,,,10,439.0,4390.0,2026-04-21,187218021,403,,,2026-04-21T11:44:45.148553,SuryaJyoti Life Insurance Company Limited
2026042101013931,HIMSTAR,,,125,936.1,117012.5,2026-04-21,187218019,9270,,,2026-04-21T11:44:45.12228,Him Star Urja Company Limited
2026042101013930,HBL,,,10,208.8,2088.0,2026-04-21,187218017,134,,,2026-04-21T11:44:44.961589,Himalayan Bank Limited
2026042104001732,UMRH,,,10,553.0,5530.0,2026-04-21,187218016,2914,,,2026-04-21T11:44:44.865643,United IDI Mardi RB Hydropower Limited.
2026042104001731,CHCL,,,90,485.0,43650.0,2026-04-21,187218012,154,,,2026-04-21T11:44:44.465185,Chilime Hydropower Company Limited
2026042101013929,HFIN,,,10,1398.0,13980.0,2026-04-21,187218011,9308,,,2026-04-21T11:44:44.463614,Hotel Forest Inn Limited
2026042105002444,MBJC,,,10,298.0,2980.0,2026-04-21,187218009,8031,,,2026-04-21T11:44:44.235173,Madhya Bhotekoshi Jalavidyut Company Limited
2026042101013928,RSML,,,10,4472.9,44729.0,2026-04-21,187218008,9306,,,2026-04-21T11:44:44.037066,Reliance Spinning Mills Limited
2026042101013927,RSML,,,100,4470.0,447000.0,2026-04-21,187218005,9306,,,2026-04-21T11:44:44.036731,Reliance Spinning Mills Limited
2026042101013926,RSML,,,30,4460.0,133800.0,2026-04-21,187218003,9306,,,2026-04-21T11:44:44.036187,Reliance Spinning Mills Limited
2026042101013925,RSML,,,19,4455.0,84645.0,2026-04-21,187218001,9306,,,2026-04-21T11:44:43.455875,Reliance Spinning Mills Limited
2026042101013924,SOHL,,,10,848.7,8487.0,2026-04-21,187217999,9311,,,2026-04-21T11:44:42.905984,Solu Hydropower Limited
2026042101013923,RLEL,,,10,1551.0,15510.0,2026-04-21,187217997,9324,,,2026-04-21T11:44:42.874536,Ridge Line Energy Limited
2026042104001730,HDHPC,,,450,241.0,108450.0,2026-04-21,187217996,2880,,,2026-04-21T11:44:42.62814,Himal Dolakha Hydropower Company Limited
2026042104001729,HDHPC,,,550,240.9,132495.0,2026-04-21,187217993,2880,,,2026-04-21T11:44:42.628002,Himal Dolakha Hydropower Company Limited
2026042101013922,RLEL,,,10,1551.0,15510.0,2026-04-21,187217991,9324,,,2026-04-21T11:44:42.062803,Ridge Line Energy Limited
2026042101013921,HFIN,,,10,1398.9,13989.0,2026-04-21,187217990,9308,,,2026-04-21T11:44:41.826317,Hotel Forest Inn Limited
2026042104001728,NHPC,,,50,307.0,15350.0,2026-04-21,187217988,152,,,2026-04-21T11:44:41.418132,National Hydro Power Company Limited
2026042104001727,NHPC,,,10,307.4,3074.0,2026-04-21,187217986,152,,,2026-04-21T11:44:41.417568,National Hydro Power Company Limited
2026042101013920,HFIN,,,10,1398.0,13980.0,2026-04-21,187217983,9308,,,2026-04-21T11:44:41.373792,Hotel Forest Inn Limited
2026042104001726,NGPL,,,300,455.0,136500.0,2026-04-21,187217982,2743,,,2026-04-21T11:44:41.352936,Ngadi Group Power Ltd.
2026042101013919,SOHL,,,10,848.7,8487.0,2026-04-21,187217979,9311,,,2026-04-21T11:44:41.280755,Solu Hydropower Limited
2026042101013918,SYPNL,,,90,1728.0,155520.0,2026-04-21,187217978,9303,,,2026-04-21T11:44:40.941724,SY Panel Nepal Limited
2026042101013917,HFIN,,,10,1398.0,13980.0,2026-04-21,187217975,9308,,,2026-04-21T11:44:40.754754,Hotel Forest Inn Limited
2026042101013916,BJHL,,,10,1261.0,12610.0,2026-04-21,187217973,9322,,,2026-04-21T11:44:40.496211,Bhujung Hydropower Limited
2026042105002443,PHCL,,,10,312.5,3125.0,2026-04-21,187217972,8133,,,2026-04-21T11:44:40.027502,Peoples Hydropower Company Limited
2026042105002442,PHCL,,,145,312.5,45312.5,2026-04-21,187217969,8133,,,2026-04-21T11:44:40.027173,Peoples Hydropower Company Limited
2026042105002441,GCIL,,,110,435.0,47850.0,2026-04-21,187217968,9193,,,2026-04-21T11:44:39.893676,Ghorahi Cement Industry Limited
2026042104001725,RADHI,,,16,805.0,12880.0,2026-04-21,187217966,2776,,,2026-04-21T11:44:39.789052,Radhi Bidyut Company Ltd
2026042104001724,RADHI,,,380,805.1,305938.0,2026-04-21,187217964,2776,,,2026-04-21T11:44:39.788788,Radhi Bidyut Company Ltd
2026042101013915,NBL,,,2407,278.0,669146.0,2026-04-21,187217962,517,,,2026-04-21T11:44:38.921005,Nepal Bank Limited
2026042105002440,EHPL,,,50,411.0,20550.0,2026-04-21,187217960,8131,,,2026-04-21T11:44:38.914643,Eastern Hydropower Limited
2026042105002439,EHPL,,,20,411.0,8220.0,2026-04-21,187217958,8131,,,2026-04-21T11:44:38.914592,Eastern Hydropower Limited
2026042105002438,EHPL,,,210,411.0,86310.0,2026-04-21,187217956,8131,,,2026-04-21T11:44:38.914457,Eastern Hydropower Limited
2026042104001723,SSHL,,,32,224.9,7196.8,2026-04-21,187217954,2907,,,2026-04-21T11:44:38.270419,Shiva Shree Hydropower Ltd
2026042101013914,RLEL,,,10,1553.0,15530.0,2026-04-21,187217952,9324,,,2026-04-21T11:44:38.18575,Ridge Line Energy Limited
2026042101013913,HFIN,,,10,1398.0,13980.0,2026-04-21,187217949,9308,,,2026-04-21T11:44:37.81856,Hotel Forest Inn Limited
2026042104001722,GLH,,,500,276.4,138200.0,2026-04-21,187217947,2924,,,2026-04-21T11:44:37.771996,GreenLife Hydropower Limited
2026042101013912,SOHL,,,10,848.7,8487.0,2026-04-21,187217945,9311,,,2026-04-21T11:44:37.698801,Solu Hydropower Limited
2026042105002437,HRL,,,45,708.0,31860.0,2026-04-21,187217944,9234,,,2026-04-21T11:44:37.627028,Himalayan Reinsurance Limited
2026042101013911,BANDIPUR,,,10,875.0,8750.0,2026-04-21,187217941,9297,,,2026-04-21T11:44:36.988981,Bandipur Cablecar and Tourism Limited
2026042101013910,SKHL,,,10,1321.1,13211.0,2026-04-21,187217939,9323,,,2026-04-21T11:44:36.56292,Super Khudi Hydropower Limited
2026042101013909,HBL,,,10,208.8,2088.0,2026-04-21,187217937,134,,,2026-04-21T11:44:36.388225,Himalayan Bank Limited
2026042101013908,PRVU,,,4,197.9,791.6,2026-04-21,187217935,255,,,2026-04-21T11:44:35.931234,Prabhu  Bank Limited
2026042101013907,SKHL,,,10,1322.0,13220.0,2026-04-21,187217934,9323,,,2026-04-21T11:44:35.929587,Super Khudi Hydropower Limited
2026042101013906,HFIN,,,10,1398.0,13980.0,2026-04-21,187217931,9308,,,2026-04-21T11:44:35.668349,Hotel Forest Inn Limited
2026042101013905,RLEL,,,10,1551.0,15510.0,2026-04-21,187217929,9324,,,2026-04-21T11:44:35.486142,Ridge Line Energy Limited
2026042101013904,SABBL,,,15,1556.0,23340.0,2026-04-21,187217928,9305,,,2026-04-21T11:44:35.330478,Salapa Bikas Bank Limited
2026042101013903,SABBL,,,10,1556.0,15560.0,2026-04-21,187217925,9305,,,2026-04-21T11:44:35.330455,Salapa Bikas Bank Limited
2026042101013902,SABBL,,,10,1556.0,15560.0,2026-04-21,187217923,9305,,,2026-04-21T11:44:35.330435,Salapa Bikas Bank Limited
2026042101013901,SABBL,,,20,1556.0,31120.0,2026-04-21,187217921,9305,,,2026-04-21T11:44:35.330413,Salapa Bikas Bank Limited
2026042101013900,SABBL,,,20,1555.3,31106.0,2026-04-21,187217919,9305,,,2026-04-21T11:44:35.330388,Salapa Bikas Bank Limited
2026042101013899,SABBL,,,10,1555.0,15550.0,2026-04-21,187217917,9305,,,2026-04-21T11:44:35.330363,Salapa Bikas Bank Limited
2026042101013898,SABBL,,,10,1555.0,15550.0,2026-04-21,187217915,9305,,,2026-04-21T11:44:35.330321,Salapa Bikas Bank Limited
2026042101013897,SABBL,,,10,1551.3,15513.0,2026-04-21,187217913,9305,,,2026-04-21T11:44:35.330298,Salapa Bikas Bank Limited
2026042101013896,SABBL,,,20,1550.0,31000.0,2026-04-21,187217911,9305,,,2026-04-21T11:44:35.330269,Salapa Bikas Bank Limited
2026042101013895,SABBL,,,10,1550.0,15500.0,2026-04-21,187217909,9305,,,2026-04-21T11:44:35.330245,Salapa Bikas Bank Limited
2026042101013894,SABBL,,,10,1550.0,15500.0,2026-04-21,187217907,9305,,,2026-04-21T11:44:35.33022,Salapa Bikas Bank Limited
2026042101013893,SABBL,,,55,1550.0,85250.0,2026-04-21,187217905,9305,,,2026-04-21T11:44:35.330152,Salapa Bikas Bank Limited
2026042101013892,HIMSTAR,,,35,936.1,32763.5,2026-04-21,187217904,9270,,,2026-04-21T11:44:35.324581,Him Star Urja Company Limited
2026042104001721,GHL,,,30,248.7,7461.0,2026-04-21,187217901,2806,,,2026-04-21T11:44:35.154308,Ghalemdi Hydro Limited
2026042101013891,SABBL,,,135,1550.0,209250.0,2026-04-21,187217900,9305,,,2026-04-21T11:44:34.943145,Salapa Bikas Bank Limited
2026042101013890,SABBL,,,10,1550.0,15500.0,2026-04-21,187217897,9305,,,2026-04-21T11:44:34.943097,Salapa Bikas Bank Limited
2026042101013889,SABBL,,,10,1550.0,15500.0,2026-04-21,187217895,9305,,,2026-04-21T11:44:34.943072,Salapa Bikas Bank Limited
2026042101013888,SABBL,,,10,1550.0,15500.0,2026-04-21,187217893,9305,,,2026-04-21T11:44:34.943047,Salapa Bikas Bank Limited
2026042101013887,SABBL,,,25,1550.0,38750.0,2026-04-21,187217891,9305,,,2026-04-21T11:44:34.94301,Salapa Bikas Bank Limited
2026042101013886,SABBL,,,10,1550.0,15500.0,2026-04-21,187217889,9305,,,2026-04-21T11:44:34.942985,Salapa Bikas Bank Limited
2026042101013885,SABBL,,,35,1550.0,54250.0,2026-04-21,187217887,9305,,,2026-04-21T11:44:34.942958,Salapa Bikas Bank Limited
2026042101013884,SABBL,,,10,1550.0,15500.0,2026-04-21,187217885,9305,,,2026-04-21T11:44:34.942932,Salapa Bikas Bank Limited
2026042101013883,SABBL,,,10,1550.0,15500.0,2026-04-21,187217883,9305,,,2026-04-21T11:44:34.942908,Salapa Bikas Bank Limited
2026042101013882,SABBL,,,10,1550.0,15500.0,2026-04-21,187217881,9305,,,2026-04-21T11:44:34.942881,Salapa Bikas Bank Limited
2026042101013881,SABBL,,,10,1550.0,15500.0,2026-04-21,187217879,9305,,,2026-04-21T11:44:34.942855,Salapa Bikas Bank Limited
2026042101013880,SABBL,,,10,1550.0,15500.0,2026-04-21,187217877,9305,,,2026-04-21T11:44:34.94283,Salapa Bikas Bank Limited
2026042101013879,SABBL,,,10,1550.0,15500.0,2026-04-21,187217875,9305,,,2026-04-21T11:44:34.942806,Salapa Bikas Bank Limited
2026042101013878,SABBL,,,10,1550.0,15500.0,2026-04-21,187217873,9305,,,2026-04-21T11:44:34.942778,Salapa Bikas Bank Limited
2026042101013877,SABBL,,,10,1550.0,15500.0,2026-04-21,187217871,9305,,,2026-04-21T11:44:34.942756,Salapa Bikas Bank Limited
2026042101013876,SABBL,,,10,1550.0,15500.0,2026-04-21,187217869,9305,,,2026-04-21T11:44:34.942725,Salapa Bikas Bank Limited
2026042101013875,SABBL,,,10,1550.0,15500.0,2026-04-21,187217867,9305,,,2026-04-21T11:44:34.942692,Salapa Bikas Bank Limited
2026042101013874,SABBL,,,265,1550.0,410750.0,2026-04-21,187217865,9305,,,2026-04-21T11:44:34.942665,Salapa Bikas Bank Limited
2026042101013873,SABBL,,,80,1549.9,123992.0,2026-04-21,187217863,9305,,,2026-04-21T11:44:34.942639,Salapa Bikas Bank Limited
2026042101013872,SABBL,,,10,1549.9,15499.0,2026-04-21,187217861,9305,,,2026-04-21T11:44:34.942611,Salapa Bikas Bank Limited
2026042101013871,SABBL,,,10,1547.0,15470.0,2026-04-21,187217859,9305,,,2026-04-21T11:44:34.942566,Salapa Bikas Bank Limited
2026042101013870,HFIN,,,10,1399.0,13990.0,2026-04-21,187217858,9308,,,2026-04-21T11:44:34.754612,Hotel Forest Inn Limited
2026042101013869,HFIN,,,10,1399.0,13990.0,2026-04-21,187217855,9308,,,2026-04-21T11:44:34.752502,Hotel Forest Inn Limited
2026042101013868,HFIN,,,10,1399.0,13990.0,2026-04-21,187217853,9308,,,2026-04-21T11:44:34.750407,Hotel Forest Inn Limited
2026042101013867,HFIN,,,10,1399.0,13990.0,2026-04-21,187217851,9308,,,2026-04-21T11:44:34.748311,Hotel Forest Inn Limited
2026042101013866,HFIN,,,10,1399.0,13990.0,2026-04-21,187217849,9308,,,2026-04-21T11:44:34.74618,Hotel Forest Inn Limited
2026042101013865,HFIN,,,10,1399.0,13990.0,2026-04-21,187217847,9308,,,2026-04-21T11:44:34.744065,Hotel Forest Inn Limited
2026042101013864,HFIN,,,10,1399.0,13990.0,2026-04-21,187217845,9308,,,2026-04-21T11:44:34.741991,Hotel Forest Inn Limited
2026042101013863,HFIN,,,10,1399.0,13990.0,2026-04-21,187217843,9308,,,2026-04-21T11:44:34.739889,Hotel Forest Inn Limited
2026042101013862,HFIN,,,10,1399.0,13990.0,2026-04-21,187217841,9308,,,2026-04-21T11:44:34.737743,Hotel Forest Inn Limited
2026042101013861,HFIN,,,10,1398.9,13989.0,2026-04-21,187217839,9308,,,2026-04-21T11:44:34.735235,Hotel Forest Inn Limited
2026042105002436,GCIL,,,2,423.0,846.0,2026-04-21,187217837,9193,,,2026-04-21T11:44:34.621447,Ghorahi Cement Industry Limited
2026042101013860,RLEL,,,10,1551.0,15510.0,2026-04-21,187217835,9324,,,2026-04-21T11:44:34.586204,Ridge Line Energy Limited
2026042104001720,NICL,,,100,495.3,49530.0,2026-04-21,187217834,176,,,2026-04-21T11:44:34.519291,Nepal Insurance Co. Ltd.
2026042105002435,EHPL,,,200,411.1,82220.0,2026-04-21,187217831,8131,,,2026-04-21T11:44:34.423833,Eastern Hydropower Limited
2026042105002434,HDL,,,20,1164.5,23290.0,2026-04-21,187217829,235,,,2026-04-21T11:44:34.137983,Himalayan Distillery Limited
2026042101013859,SKHL,,,10,1321.0,13210.0,2026-04-21,187217827,9323,,,2026-04-21T11:44:34.011845,Super Khudi Hydropower Limited
2026042101013858,HFIN,,,10,1398.0,13980.0,2026-04-21,187217825,9308,,,2026-04-21T11:44:33.875167,Hotel Forest Inn Limited
2026042101013857,HFIN,,,10,1398.0,13980.0,2026-04-21,187217823,9308,,,2026-04-21T11:44:33.528209,Hotel Forest Inn Limited
2026042101013856,RLEL,,,10,1551.0,15510.0,2026-04-21,187217821,9324,,,2026-04-21T11:44:33.433883,Ridge Line Energy Limited
2026042105002433,HIDCL,,,100,275.0,27500.0,2026-04-21,187217819,2742,,,2026-04-21T11:44:32.695924,Hydorelectricity Investment and Development Company Ltd
2026042104001719,AKJCL,,,10,384.0,3840.0,2026-04-21,187217816,2788,,,2026-04-21T11:44:32.67345,Ankhu Khola Jalvidhyut Company Ltd
2026042101013855,SOHL,,,10,848.7,8487.0,2026-04-21,187217815,9311,,,2026-04-21T11:44:32.673327,Solu Hydropower Limited
2026042101013854,SKHL,,,10,1321.0,13210.0,2026-04-21,187217813,9323,,,2026-04-21T11:44:32.274315,Super Khudi Hydropower Limited
2026042105002432,DORDI,,,40,285.8,11432.0,2026-04-21,187217811,8070,,,2026-04-21T11:44:31.471414,Dordi Khola Jal Bidyut Company Limited
2026042105002431,DORDI,,,10,285.8,2858.0,2026-04-21,187217810,8070,,,2026-04-21T11:44:31.471106,Dordi Khola Jal Bidyut Company Limited
2026042104001718,HDHPC,,,100,240.0,24000.0,2026-04-21,187217807,2880,,,2026-04-21T11:44:30.872867,Himal Dolakha Hydropower Company Limited
2026042104001717,HDHPC,,,50,240.0,12000.0,2026-04-21,187217805,2880,,,2026-04-21T11:44:30.872079,Himal Dolakha Hydropower Company Limited
2026042104001716,HDHPC,,,44,240.0,10560.0,2026-04-21,187217803,2880,,,2026-04-21T11:44:30.871251,Himal Dolakha Hydropower Company Limited
2026042104001715,HDHPC,,,100,240.0,24000.0,2026-04-21,187217801,2880,,,2026-04-21T11:44:30.870495,Himal Dolakha Hydropower Company Limited
2026042104001714,HDHPC,,,200,239.6,47920.0,2026-04-21,187217799,2880,,,2026-04-21T11:44:30.869747,Himal Dolakha Hydropower Company Limited
2026042104001713,HDHPC,,,200,239.5,47900.0,2026-04-21,187217797,2880,,,2026-04-21T11:44:30.868976,Himal Dolakha Hydropower Company Limited
2026042104001712,HDHPC,,,200,239.4,47880.0,2026-04-21,187217795,2880,,,2026-04-21T11:44:30.868207,Himal Dolakha Hydropower Company Limited
2026042104001711,HDHPC,,,200,239.3,47860.0,2026-04-21,187217793,2880,,,2026-04-21T11:44:30.867441,Himal Dolakha Hydropower Company Limited
2026042104001710,HDHPC,,,21,239.0,5019.0,2026-04-21,187217791,2880,,,2026-04-21T11:44:30.866433,Himal Dolakha Hydropower Company Limited
2026042104001709,JBLB,,,15,1284.0,19260.0,2026-04-21,187217789,4951,,,2026-04-21T11:44:30.482632,Jeevan Bikas Laghubitta  Bittya Sanstha Ltd
2026042105002430,RFPL,,,20,382.0,7640.0,2026-04-21,187217787,8066,,,2026-04-21T11:44:30.156845,River Falls Power Limited
